gene
TR11833|c0_g1_i1
TR1184|c0_g1_i1
TR11854|c0_g1_i1
TR11875|c0_g1_i1
TR1187|c0_g1_i1
TR11894|c0_g1_i1
TR11895|c0_g1_i1
TR11895|c0_g2_i1
TR11902|c0_g2_i1
TR11904|c0_g1_i1
TR1190|c0_g1_i1
TR11929|c0_g2_i1
TR11929|c0_g3_i1
TR1192|c0_g1_i2
TR11934|c0_g1_i1
TR11934|c0_g2_i1
TR11938|c0_g1_i2
TR1194|c0_g1_i1
TR1194|c0_g1_i2
TR11952|c0_g1_i1
TR11953|c0_g1_i1
TR11954|c0_g1_i1
TR11964|c0_g1_i1
TR11969|c0_g1_i1
TR1196|c0_g1_i1
TR1196|c0_g2_i1
TR11979|c0_g1_i1
TR11989|c0_g1_i1
TR12007|c0_g1_i1
TR12008|c0_g1_i1
TR12020|c0_g1_i1
TR12030|c0_g1_i1
TR12036|c0_g1_i1
TR12039|c0_g1_i1
TR12041|c0_g2_i1
TR12055|c0_g1_i1
TR12056|c0_g1_i1
TR12063|c0_g1_i1
TR12064|c0_g2_i1
TR12089|c0_g1_i1
TR120|c0_g1_i1
TR12115|c0_g1_i1
TR1211|c0_g1_i1
TR12127|c0_g1_i1
TR1215|c0_g1_i1
TR1215|c0_g1_i3
TR12160|c0_g1_i1
TR12160|c0_g2_i1
TR12179|c0_g1_i1
TR12179|c0_g2_i1
TR1217|c0_g1_i1
TR12194|c0_g1_i1
TR12200|c0_g2_i1
TR12205|c0_g1_i1
TR12207|c0_g1_i1
TR1220|c0_g2_i2
TR12218|c0_g1_i1
TR1221|c0_g1_i1
TR1222|c0_g1_i1
TR1222|c0_g2_i1
TR12239|c0_g1_i1
TR12239|c0_g2_i1
TR1223|c0_g1_i2
TR1224|c0_g1_i1
TR1224|c0_g2_i1
TR122|c0_g1_i1
TR12312|c0_g1_i1
TR12314|c0_g1_i1
TR12329|c0_g1_i1
TR12332|c0_g2_i1
TR12334|c0_g1_i1
TR12334|c0_g2_i1
TR12339|c0_g1_i1
TR12339|c0_g2_i1
TR12344|c0_g1_i1
TR12345|c0_g1_i1
TR12348|c0_g1_i1
TR12348|c0_g2_i1
TR12349|c0_g1_i1
TR12351|c1_g1_i1
TR12353|c0_g1_i1
TR12360|c0_g1_i1
TR12369|c0_g2_i1
TR12370|c0_g1_i1
TR12386|c0_g3_i1
TR12387|c0_g1_i1
TR12389|c0_g1_i1
TR12390|c0_g1_i1
TR12390|c0_g2_i1
TR12394|c0_g1_i1
TR12395|c0_g1_i1
TR12398|c0_g1_i1
TR12398|c0_g2_i1
TR12406|c0_g1_i1
TR12415|c0_g1_i1
TR12415|c0_g2_i1
TR12415|c0_g3_i1
TR12422|c1_g1_i1
TR12431|c0_g1_i1
TR12445|c0_g1_i1
TR12452|c0_g1_i1
TR12461|c0_g1_i1
TR12471|c0_g1_i1
TR12477|c0_g1_i1
TR12479|c0_g1_i1
TR12487|c0_g1_i1
TR12489|c0_g1_i1
TR12502|c0_g1_i1
TR12507|c0_g1_i1
TR12507|c0_g2_i1
TR12511|c0_g2_i1
TR12511|c0_g2_i2
TR12512|c0_g1_i1
TR12513|c0_g1_i1
TR12518|c0_g1_i2
TR12520|c0_g1_i1
TR12525|c0_g1_i1
TR12527|c0_g2_i1
TR12528|c0_g1_i1
TR12528|c0_g1_i2
TR12531|c0_g1_i1
TR12537|c0_g1_i1
TR12545|c0_g1_i1
TR12546|c0_g1_i1
TR12547|c0_g1_i1
TR12547|c0_g1_i2
TR12549|c1_g1_i1
TR12560|c0_g1_i1
TR12575|c0_g1_i1
TR12581|c0_g1_i1
TR12585|c0_g1_i1
TR12585|c0_g1_i2
TR1258|c0_g1_i1
TR12595|c0_g1_i1
TR12612|c0_g1_i1
TR12619|c0_g1_i1
TR1261|c0_g1_i1
TR12626|c0_g1_i1
TR12629|c0_g1_i1
TR12638|c0_g1_i1
TR12640|c0_g2_i2
TR12642|c0_g1_i1
TR12642|c0_g2_i1
TR12646|c0_g1_i1
TR12650|c0_g2_i1
TR12656|c0_g2_i1
TR12660|c0_g2_i1
TR12661|c0_g1_i1
TR12662|c0_g2_i1
TR1266|c0_g1_i1
TR12671|c0_g1_i1
TR12679|c0_g1_i1
TR12681|c0_g1_i1
TR12703|c0_g1_i1
TR12714|c0_g1_i1
TR12725|c0_g2_i1
TR12728|c0_g1_i1
TR12731|c0_g1_i1
TR12734|c0_g1_i1
TR12736|c0_g1_i1
TR12738|c0_g1_i1
TR12740|c0_g1_i1
TR12741|c0_g1_i1
TR12742|c0_g1_i2
TR12748|c0_g1_i1
TR12748|c0_g1_i2
TR12749|c0_g1_i1
TR12752|c0_g1_i1
TR12753|c0_g1_i1
TR12755|c0_g1_i1
TR12760|c0_g1_i1
TR12760|c0_g2_i1
TR12764|c0_g1_i1
TR12768|c0_g1_i1
TR12768|c0_g1_i2
TR12772|c0_g1_i1
TR12773|c0_g1_i1
TR12778|c0_g1_i1
TR12781|c0_g1_i1
TR12783|c0_g1_i1
TR12784|c0_g1_i1
TR12785|c0_g2_i1
TR12794|c0_g2_i1
TR12797|c0_g1_i1
TR12798|c0_g1_i1
TR12799|c0_g1_i1
TR12799|c0_g1_i2
TR1280|c0_g1_i1
TR12811|c0_g1_i1
TR1281|c0_g1_i1
TR12824|c0_g1_i1
TR12824|c0_g2_i1
TR1282|c0_g1_i1
TR12834|c0_g1_i1
TR12839|c0_g1_i1
TR12848|c0_g1_i1
TR12856|c0_g1_i1
TR1285|c0_g1_i1
TR12873|c0_g1_i1
TR12876|c0_g1_i1
TR12893|c0_g1_i1
TR12901|c0_g1_i1
TR12903|c0_g1_i1
TR1294|c0_g1_i1
TR12977|c0_g1_i1
TR12982|c0_g1_i1
TR13017|c0_g1_i1
TR13022|c0_g1_i1
TR13023|c0_g1_i1
TR13037|c0_g1_i1
TR13042|c0_g1_i1
TR13048|c0_g1_i1
TR13049|c0_g1_i1
TR13054|c0_g1_i1
TR13066|c0_g1_i1
TR13082|c0_g1_i1
TR13091|c0_g1_i1
TR13096|c0_g1_i1
TR13101|c0_g1_i1
TR13113|c0_g1_i1
TR13129|c0_g1_i1
TR13151|c0_g1_i1
TR1316|c0_g1_i1
TR13221|c0_g2_i1
TR13232|c0_g1_i1
TR13232|c0_g3_i1
TR13254|c0_g1_i1
TR13257|c0_g1_i1
TR13259|c0_g1_i1
TR13259|c0_g2_i1
TR13261|c0_g1_i1
TR13262|c0_g1_i1
TR13268|c0_g2_i2
TR13271|c1_g1_i1
TR13271|c1_g2_i1
TR13271|c1_g4_i1
TR13272|c0_g2_i2
TR13273|c0_g1_i1
TR13273|c1_g2_i1
TR13273|c1_g4_i1
TR13274|c0_g2_i1
TR13274|c0_g3_i1
TR13274|c0_g4_i1
TR13275|c0_g1_i1
TR13275|c0_g1_i2
TR13278|c0_g1_i1
TR13278|c0_g2_i1
TR13279|c0_g1_i1
TR13279|c0_g2_i1
TR13280|c0_g1_i1
TR13280|c1_g1_i1
TR13282|c0_g1_i1
TR13282|c0_g1_i2
TR13283|c0_g1_i1
TR13284|c0_g2_i1
TR13285|c0_g1_i2
TR13286|c1_g1_i1
TR13288|c0_g1_i1
TR13288|c0_g2_i1
TR13290|c0_g1_i1
TR13291|c0_g1_i1
TR13291|c0_g1_i2
TR13293|c0_g2_i1
TR13293|c0_g3_i1
TR13294|c0_g1_i1
TR13296|c0_g1_i1
TR13296|c0_g1_i2
TR13296|c0_g1_i3
TR13296|c0_g2_i1
TR13297|c0_g1_i1
TR13299|c0_g2_i1
TR13299|c0_g2_i2
TR13300|c0_g2_i1
TR13303|c0_g1_i1
TR13303|c0_g2_i1
TR13305|c0_g2_i2
TR13307|c0_g2_i1
TR13307|c0_g3_i1
TR13309|c0_g1_i1
TR13309|c0_g1_i1
TR13309|c0_g1_i2
TR13309|c0_g1_i2
TR13309|c0_g1_i3
TR13309|c0_g1_i3
TR13309|c0_g1_i4
TR13309|c0_g1_i4
TR13310|c0_g1_i1
TR13310|c0_g4_i1
TR13311|c0_g3_i1
TR13314|c1_g2_i1
TR13316|c1_g1_i1
TR13316|c1_g1_i4
TR13318|c0_g1_i1
TR13319|c0_g1_i2
TR13319|c0_g1_i3
TR13320|c0_g2_i1
TR13320|c0_g3_i1
TR13321|c1_g1_i2
TR13321|c1_g1_i3
TR13322|c0_g1_i1
TR13324|c0_g1_i1
TR13324|c0_g1_i3
TR13324|c0_g1_i7
TR13325|c0_g1_i1
TR13325|c0_g1_i2
TR13326|c1_g1_i1
TR13327|c0_g1_i1
TR13328|c0_g1_i1
TR13329|c0_g1_i1
TR13330|c0_g2_i1
TR13331|c0_g1_i1
TR13331|c0_g2_i1
TR13333|c0_g1_i1
TR13333|c0_g1_i2
TR13334|c0_g1_i1
TR13335|c2_g1_i1
TR13336|c1_g1_i1
TR13336|c1_g1_i2
TR13336|c1_g1_i3
TR13337|c0_g1_i1
TR13337|c0_g1_i2
TR13337|c0_g1_i3
TR13337|c0_g1_i4
TR13340|c1_g1_i1
TR13340|c2_g1_i1
TR13340|c2_g1_i4
TR13341|c0_g1_i1
TR13342|c0_g1_i1
TR13342|c0_g1_i2
TR13343|c0_g2_i1
TR13344|c1_g1_i2
TR13345|c0_g1_i1
TR13346|c1_g1_i2
TR13347|c0_g2_i1
TR13347|c0_g3_i1
TR13347|c0_g4_i1
TR13349|c1_g1_i1
TR13349|c1_g1_i2
TR13350|c0_g1_i1
TR13351|c0_g1_i1
TR13351|c0_g2_i1
TR13352|c1_g3_i1
TR13353|c1_g1_i1
TR13353|c1_g1_i2
TR13353|c1_g1_i4
TR13355|c0_g1_i1
TR13355|c0_g2_i1
TR13356|c0_g5_i1
TR13357|c1_g1_i1
TR13357|c1_g1_i2
TR13357|c1_g1_i3
TR13358|c0_g2_i1
TR13360|c2_g1_i1
TR13360|c2_g1_i2
TR13360|c2_g1_i4
TR13360|c2_g1_i6
TR13362|c0_g1_i1
TR13362|c0_g2_i2
TR13363|c0_g1_i1
TR13367|c0_g1_i1
TR13367|c1_g1_i1
TR13389|c0_g1_i1
TR13446|c0_g1_i1
TR13588|c0_g1_i1
TR13591|c0_g1_i1
TR13614|c0_g1_i1
TR1361|c1_g1_i1
TR13625|c0_g1_i1
TR13631|c0_g1_i1
TR13644|c0_g1_i1
TR13644|c0_g5_i2
TR13646|c0_g1_i1
TR13646|c1_g1_i1
TR13646|c1_g3_i1
TR13647|c0_g1_i1
TR13647|c0_g3_i1
TR13647|c0_g3_i2
TR13648|c0_g4_i1
TR13650|c1_g1_i1
TR13650|c1_g1_i2
TR13650|c1_g1_i4
TR13650|c1_g1_i5
TR13650|c1_g1_i6
TR13650|c1_g1_i7
TR13651|c0_g3_i3
TR13651|c0_g3_i5
TR13653|c3_g1_i2
TR13653|c3_g1_i3
TR13653|c3_g1_i5
TR13653|c3_g1_i6
TR13653|c3_g1_i7
TR13654|c0_g1_i1
TR13654|c0_g1_i2
TR13657|c0_g1_i1
TR13657|c0_g1_i2
TR13658|c1_g2_i1
TR13659|c0_g1_i1
TR13659|c0_g1_i2
TR13659|c0_g1_i5
TR13661|c0_g1_i1
TR13661|c0_g2_i1
TR13663|c0_g1_i2
TR13665|c0_g1_i1
TR13665|c0_g1_i2
TR13665|c0_g1_i3
TR13665|c0_g1_i4
TR13665|c0_g1_i5
TR13667|c0_g1_i1
TR13667|c0_g2_i1
TR13668|c0_g1_i1
TR13669|c0_g1_i2
TR13670|c0_g1_i1
TR13670|c0_g2_i1
TR13670|c1_g2_i1
TR13670|c1_g2_i2
TR13670|c1_g3_i1
TR13671|c1_g2_i5
TR13673|c1_g1_i1
TR13673|c1_g1_i2
TR13675|c0_g1_i1
TR13675|c0_g1_i2
TR13676|c0_g1_i3
TR13676|c0_g1_i6
TR13676|c0_g1_i7
TR13679|c1_g1_i1
TR13680|c0_g1_i1
TR13680|c0_g1_i3
TR13680|c0_g2_i1
TR13682|c0_g2_i1
TR13682|c0_g3_i1
TR13683|c0_g1_i1
TR13683|c0_g1_i2
TR13683|c0_g3_i1
TR13684|c0_g1_i1
TR13685|c0_g1_i1
TR13685|c0_g2_i1
TR13686|c1_g1_i2
TR13686|c1_g2_i1
TR13687|c3_g1_i1
TR13689|c0_g1_i1
TR13689|c0_g1_i2
TR13689|c0_g1_i3
TR13689|c0_g1_i4
TR13689|c0_g1_i5
TR13689|c0_g1_i6
TR13689|c0_g1_i7
TR13690|c0_g3_i1
TR13692|c0_g2_i1
TR13692|c0_g3_i1
TR13692|c0_g3_i2
TR13695|c1_g4_i1
TR13696|c1_g1_i1
TR13696|c1_g1_i2
TR13697|c1_g3_i1
TR13697|c1_g3_i2
TR13701|c2_g1_i1
TR13703|c0_g1_i1
TR13703|c1_g2_i1
TR13703|c1_g2_i2
TR13703|c1_g3_i1
TR13705|c0_g1_i5
TR13706|c1_g1_i1
TR13706|c1_g1_i2
TR13706|c1_g1_i3
TR13707|c0_g1_i1
TR13707|c0_g1_i2
TR13709|c0_g1_i1
TR13710|c2_g1_i1
TR13710|c2_g1_i3
TR13712|c0_g1_i1
TR13712|c0_g2_i1
TR13713|c0_g2_i2
TR13714|c0_g1_i1
TR13714|c0_g1_i2
TR13714|c0_g1_i3
TR13714|c0_g1_i4
TR13714|c0_g1_i6
TR13714|c0_g1_i7
TR13715|c1_g2_i1
TR13718|c3_g1_i1
TR13719|c0_g2_i1
TR13719|c0_g3_i1
TR13720|c1_g3_i1
TR13720|c1_g3_i2
TR13720|c1_g3_i3
TR13721|c0_g2_i2
TR13721|c0_g2_i4
TR13724|c0_g1_i1
TR13724|c0_g1_i2
TR13724|c0_g1_i3
TR13725|c1_g1_i1
TR13725|c1_g1_i3
TR13725|c1_g1_i4
TR13727|c0_g3_i1
TR13727|c0_g3_i2
TR13728|c0_g1_i1
TR13728|c0_g1_i2
TR13729|c0_g1_i1
TR13729|c0_g1_i2
TR13731|c0_g3_i2
TR13732|c0_g1_i1
TR13732|c0_g2_i1
TR13732|c1_g2_i2
TR13733|c0_g1_i1
TR13733|c0_g2_i1
TR13733|c0_g3_i1
TR13734|c0_g1_i1
TR13735|c0_g1_i1
TR13735|c0_g1_i2
TR13735|c0_g1_i3
TR13735|c0_g2_i1
TR13735|c0_g2_i2
TR13735|c0_g2_i3
TR13735|c0_g2_i4
TR13735|c0_g2_i5
TR13735|c0_g2_i6
TR13735|c0_g2_i7
TR13736|c0_g1_i1
TR13736|c0_g2_i1
TR13737|c0_g1_i1
TR13737|c1_g1_i2
TR13738|c0_g1_i1
TR13738|c0_g2_i1
TR13738|c0_g2_i2
TR13740|c0_g1_i1
TR13740|c0_g1_i2
TR13741|c0_g1_i1
TR13742|c0_g1_i1
TR13742|c0_g2_i1
TR13742|c0_g3_i1
TR13742|c0_g4_i1
TR13743|c0_g2_i1
TR13744|c0_g1_i1
TR13744|c0_g2_i1
TR13744|c0_g2_i2
TR13744|c0_g2_i3
TR13745|c1_g1_i1
TR13745|c1_g1_i2
TR13746|c0_g2_i1
TR13746|c0_g3_i1
TR13746|c0_g4_i1
TR13746|c0_g5_i1
TR13746|c0_g5_i2
TR13746|c0_g5_i3
TR13746|c0_g5_i5
TR13746|c0_g5_i6
TR13747|c1_g1_i2
TR13747|c1_g1_i3
TR13747|c1_g2_i2
TR13747|c1_g2_i3
TR13748|c1_g2_i1
TR13748|c1_g2_i3
TR13748|c2_g2_i4
TR13749|c0_g1_i1
TR13749|c0_g1_i2
TR13749|c0_g1_i3
TR13749|c0_g1_i4
TR13750|c0_g1_i1
TR13750|c0_g1_i2
TR13750|c1_g1_i1
TR13750|c1_g1_i2
TR13750|c1_g1_i3
TR13750|c1_g1_i4
TR13750|c1_g2_i1
TR13750|c1_g4_i1
TR13751|c0_g1_i1
TR13751|c0_g3_i1
TR13751|c0_g4_i1
TR13751|c0_g4_i2
TR13751|c0_g4_i3
TR13752|c0_g1_i2
TR13752|c0_g4_i1
TR13752|c0_g4_i3
TR13752|c0_g4_i4
TR13753|c1_g1_i1
TR13753|c1_g1_i2
TR13753|c1_g1_i3
TR13753|c1_g1_i4
TR13753|c1_g2_i1
TR13753|c1_g2_i2
TR13753|c1_g2_i3
TR13753|c1_g2_i4
TR13754|c1_g1_i1
TR13754|c1_g1_i3
TR13754|c1_g2_i1
TR13754|c1_g3_i1
TR13754|c1_g4_i1
TR13754|c1_g4_i2
TR13754|c1_g4_i3
TR13754|c1_g4_i4
TR13754|c1_g4_i5
TR13754|c1_g4_i7
TR13755|c0_g1_i1
TR13755|c0_g2_i1
TR13755|c0_g3_i1
TR13755|c0_g4_i1
TR13755|c0_g5_i1
TR13755|c0_g6_i1
TR13755|c0_g6_i2
TR13755|c0_g6_i3
TR13755|c0_g6_i4
TR13756|c4_g1_i3
TR13756|c4_g2_i2
TR13756|c4_g2_i7
TR13757|c3_g2_i1
TR13757|c3_g2_i2
TR13758|c0_g1_i1
TR13758|c0_g2_i1
TR13758|c0_g4_i1
TR13759|c0_g1_i1
TR13759|c0_g1_i4
TR13761|c0_g1_i3
TR13762|c2_g1_i1
TR13762|c2_g1_i2
TR13762|c2_g3_i1
TR13762|c2_g3_i2
TR13763|c0_g1_i1
TR13763|c0_g1_i2
TR13763|c0_g1_i3
TR13764|c2_g1_i2
TR13764|c2_g1_i3
TR13764|c2_g1_i4
TR13764|c2_g1_i5
TR13765|c0_g2_i1
TR13766|c0_g1_i2
TR13767|c0_g3_i1
TR13767|c0_g4_i1
TR13767|c0_g5_i1
TR13768|c0_g1_i1
TR13771|c0_g1_i1
TR13771|c0_g2_i1
TR13771|c0_g3_i1
TR13773|c0_g1_i1
TR13773|c0_g2_i1
TR13777|c3_g2_i1
TR13778|c0_g2_i1
TR13778|c0_g2_i2
TR13779|c0_g2_i1
TR13779|c0_g2_i2
TR13780|c0_g1_i1
TR13780|c0_g2_i1
TR13781|c6_g3_i1
TR13781|c6_g3_i2
TR13781|c6_g3_i3
TR13781|c6_g3_i4
TR13781|c6_g3_i5
TR13781|c6_g3_i6
TR13782|c0_g1_i1
TR13782|c0_g2_i1
TR13782|c0_g3_i1
TR13782|c0_g3_i2
TR13782|c0_g3_i5
TR13783|c3_g2_i2
TR13783|c3_g2_i3
TR13783|c3_g2_i4
TR13784|c0_g1_i2
TR13784|c0_g1_i7
TR13785|c0_g1_i1
TR13785|c0_g1_i2
TR13785|c0_g2_i10
TR13785|c0_g2_i12
TR13785|c0_g2_i2
TR13785|c0_g2_i4
TR13786|c0_g1_i2
TR13786|c0_g2_i3
TR13786|c0_g2_i4
TR13786|c0_g3_i1
TR13786|c0_g3_i2
TR13787|c0_g1_i1
TR13787|c0_g1_i2
TR13787|c1_g1_i1
TR13787|c2_g1_i1
TR13787|c2_g3_i1
TR13788|c1_g1_i1
TR13788|c1_g2_i1
TR13788|c1_g3_i1
TR13788|c1_g4_i1
TR13788|c1_g4_i2
TR13790|c0_g1_i1
TR13790|c0_g1_i3
TR13790|c0_g1_i4
TR13790|c0_g1_i6
TR13791|c0_g1_i1
TR13791|c0_g2_i1
TR13792|c0_g1_i1
TR13792|c0_g1_i2
TR13792|c0_g3_i1
TR13793|c1_g1_i1
TR13793|c1_g1_i2
TR13793|c1_g1_i5
TR13794|c0_g2_i2
TR13794|c0_g4_i2
TR13795|c0_g1_i1
TR13795|c0_g1_i2
TR13795|c0_g1_i3
TR13795|c0_g2_i1
TR13796|c1_g1_i2
TR13796|c1_g1_i3
TR13796|c1_g1_i4
TR13797|c0_g2_i1
TR13797|c0_g2_i2
TR13797|c0_g2_i3
TR13797|c0_g3_i1
TR13797|c0_g3_i2
TR13798|c0_g1_i1
TR13798|c0_g1_i2
TR13798|c0_g2_i1
TR13798|c0_g2_i3
TR13799|c3_g1_i1
TR13799|c4_g1_i1
TR13799|c4_g1_i3
TR13800|c2_g1_i1
TR13800|c2_g1_i2
TR13800|c2_g2_i1
TR13800|c2_g2_i2
TR13801|c3_g1_i1
TR13801|c3_g1_i2
TR13802|c5_g1_i1
TR13802|c5_g2_i1
TR13803|c0_g1_i1
TR13803|c0_g1_i2
TR13803|c0_g2_i1
TR13804|c0_g1_i1
TR13804|c0_g1_i2
TR13805|c0_g1_i1
TR13805|c0_g1_i2
TR13805|c0_g1_i3
TR13805|c0_g1_i5
TR13805|c0_g3_i1
TR13806|c1_g2_i2
TR13806|c1_g2_i3
